archive_member_path,archive_class_name,class_id,class_label,split,duplicate_group_id,duplicate_group_size,duplicate_group_reason
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_6fc86e7524172dfc,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15006.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_2f08ddba87cade58,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15007.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_8023bea08502da08,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15008.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_5cc7ab5aba2537b4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15009.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_6decb69488436045,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15011.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_038fb0c3f0971568,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15012.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_a987c5427aa7fa48,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15029.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_503975eece2ae262,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15030.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_f9eb0f736b9bd4b5,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15032.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_5df88b19b9691a43,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15084.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_9feb7edadb10317a,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15085.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_b3e8f8d61d6622d6,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1510.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_3a9b6026dd42cae7,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15113.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_041b102723614f65,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15125.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_33e4750269bde721,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15129.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_4b14ce8d982b1ba5,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15146.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_4e210c8ed02c56b0,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15150.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_04739bc54f48f1f9,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15164.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_9f153d9cb457b94a,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15171.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_1612b4cd515bd6ae,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15178.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_494c6578d824ccd4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15186.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_8631d7ab53c0d970,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15190.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_7eafa95dfee84f8d,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15200.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_5aed4157151330f9,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15203.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_cd98885f3feb5890,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15204.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_5389915be8f428cd,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1521.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_1f6a1e10fbf2e36b,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15212.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_530ff164791b4940,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15213.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_e0341439fda5893f,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15217.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_1743ec229d90f0de,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15220.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_aa6645503ea43e05,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15226.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_20e769492e872fb4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15229.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_f0d9af2a227125b2,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1524.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_983c5896560b506c,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15263.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_d2736ddd9b28588b,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15273.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_45495a047c337fe0,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15306.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_3bf6d0233928ada4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15312.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_18fb89c8e50cb458,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15328.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_16343b7576a5f206,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15331.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_c3742cfd559d60be,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15335.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_24f2c2b3cd1ef2ae,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1534.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_666c7a1a8a6d7c1c,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15344.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_8a01ffe39cc1a5b0,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15354.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_ed2fd0dadaf6d00d,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15357.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_c5c26fab77b1c0a4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15364.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_07277c2d422167a5,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15376.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_8622d92c92447b8d,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1538.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_c2af884e5646f1e6,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15406.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_cd60b47d263ff646,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15407.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_5deaefc3748a870b,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15408.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_3bbe4a6662e17007,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15433.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_a89ea339ccf45800,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1544.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_24989944bd6dbc4d,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15441.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_eef617909603c897,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15450.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_cf38339d8b3e08c6,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15455.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_4e2e5cab23ba0a88,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15458.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_ff5b30f0b8c92b42,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15459.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_34732230d25bd258,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15479.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_300815a1e7b5cc4e,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15484.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_b9136ca2c9bdb9c6,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15498.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_cd7a83052506ca45,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15509.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_100348371113ed9f,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1552.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_5757707144b12a9d,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15523.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_b046048cd084652c,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15526.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_813b2a8cae2b89b5,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15527.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_9702ac5ce98df633,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15530.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_4c8e3b2b02e86b8f,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15536.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_005f81fd9e660ad2,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15548.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_0162235444890f21,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15552.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_c9c98b2114050d48,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15555.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_1960587b0846f9a3,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15559.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_06235d47d0cdec1c,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15575.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_0cc60cc157159f60,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15576.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_47757f8ee47c2dbc,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15579.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_d27b0f350b7ec45b,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15602.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_ccfc79d694bdc8c3,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15608.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_63ca664d0f3a0faf,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15610.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_c61cf409ae6818a6,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15613.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_ff739eb80c2bb9cf,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15614.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_a5347adf69471d06,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15615.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_787e01a4fd71c219,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15618.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_eb9ca456179a152c,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1562.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_8e9346be7cc42325,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15664.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_152806aacdd098ad,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15677.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_a350823edb41ce43,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15704.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_359ef0d7f11d2af4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15712.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_7e3ef9240124acc6,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15727.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_e118508422094ab1,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15733.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_8004e17fed138a5e,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15745.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_4384a3f910f7aa4b,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15751.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_19872c213d4c2788,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15754.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_6ba8bb687f32a3e9,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15755.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_fd61cc67e1fb10da,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15757.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_499bd153703f0fa4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15764.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_2ffb7271e2e340ef,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15777.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_27f9c04d80505861,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15785.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_d1f003d367ef3fea,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15795.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_f716de81ac0fd3ae,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15810.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_a30598a85fa36ee9,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15824.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_1d11ae962fd4333d,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/1583.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_bbf2287e5bf05c1c,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15856.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_d18a5263b14394be,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15857.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_7e1804ec4ecc8b76,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15864.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_fd7ffd794f9e2c1e,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15875.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_49929e589598aa28,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15888.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_eda1bccda6f7d9fb,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15898.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_942898571bd52ac4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15904.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_ee0981cf5e37f23e,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15944.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_eb4a4bb2f002a159,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15946.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_f866dfd5a77d403a,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15948.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_4307d4a081b70c96,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15953.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_ec40c1e3e8d59673,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15956.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_1f1b06e9cea08fc4,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15959.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_48de87b5068100be,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15963.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,validation,g_e0acc8db641adf5f,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/15968.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_d854e4c88a497b93,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/16027.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_1d5aa4d0733a8669,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/16035.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_fa0d655ec01f9019,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/16045.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_afc5675f1aee90eb,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/16048.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test,g_cfc8ad605f0cc708,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/16052.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_2b589e642be0423a,1,unique
Tomato___Tomato_Yellow_Leaf_Curl_Virus/16054.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train,g_180932dee0fe77ee,1,unique
